"disposition_id"	"call_id"	"caller_path"	"caller_package"	"caller_line"	"lexical_callee"	"declaration_id"	"declaration_path"	"declaration_package"	"disposition"	"selected_definition_ids"	"owner"	"recovery_state"	"evidence"
"MVDM-BOUNDARY-00075"	"MVDM-CALL-003536"	"dos/dem/demmisc.c"	"dos"	"612"	"HostFdiskReset"	"MVDM-DECL-00248"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-09168"	"unreviewed"	"unreviewed"	"dos/dem/demmisc.c:612; inc/softpc.h:43"
"MVDM-BOUNDARY-00076"	"MVDM-CALL-003539"	"dos/dem/demmisc.c"	"dos"	"629"	"TerminateVDM"	"MVDM-DECL-00251"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-09440;MVDM-DEF-09503;MVDM-DEF-10149"	"unreviewed"	"unreviewed"	"dos/dem/demmisc.c:629; inc/softpc.h:132"
"MVDM-BOUNDARY-00077"	"MVDM-CALL-003681"	"dos/dem/demsrch.c"	"dos"	"678"	"HostTerminatePDB"	"MVDM-DECL-00246"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-09414"	"unreviewed"	"unreviewed"	"dos/dem/demsrch.c:678; inc/softpc.h:39"
"MVDM-BOUNDARY-00078"	"MVDM-CALL-003868"	"dos/dem/demsrch.c"	"dos"	"2343"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dos/dem/demsrch.c:2343; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00079"	"MVDM-CALL-003872"	"dos/dem/demsrch.c"	"dos"	"2355"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dos/dem/demsrch.c:2355; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00080"	"MVDM-CALL-003924"	"dpmi32/buffer.c"	"dpmi32"	"326"	"host_simulate"	"MVDM-DECL-03467"	"softpc.new/host/inc/host.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08997;MVDM-DEF-10166"	"unreviewed"	"unreviewed"	"dpmi32/buffer.c:326; softpc.new/host/inc/host.h:42"
"MVDM-BOUNDARY-00081"	"MVDM-CALL-003947"	"dpmi32/debug.c"	"dpmi32"	"62"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/debug.c:62; inc/softpc.h:625"
"MVDM-BOUNDARY-00082"	"MVDM-CALL-004079"	"dpmi32/dpmiint.c"	"dpmi32"	"526"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:526; inc/softpc.h:625"
"MVDM-BOUNDARY-00083"	"MVDM-CALL-004080"	"dpmi32/dpmiint.c"	"dpmi32"	"529"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:529; inc/softpc.h:640"
"MVDM-BOUNDARY-00084"	"MVDM-CALL-004100"	"dpmi32/dpmiint.c"	"dpmi32"	"608"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:608; inc/softpc.h:625"
"MVDM-BOUNDARY-00085"	"MVDM-CALL-004101"	"dpmi32/dpmiint.c"	"dpmi32"	"611"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:611; inc/softpc.h:640"
"MVDM-BOUNDARY-00086"	"MVDM-CALL-004109"	"dpmi32/dpmiint.c"	"dpmi32"	"631"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:631; inc/softpc.h:625"
"MVDM-BOUNDARY-00087"	"MVDM-CALL-004116"	"dpmi32/dpmiint.c"	"dpmi32"	"640"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:640; inc/softpc.h:625"
"MVDM-BOUNDARY-00088"	"MVDM-CALL-004131"	"dpmi32/dpmiint.c"	"dpmi32"	"692"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:692; inc/softpc.h:640"
"MVDM-BOUNDARY-00089"	"MVDM-CALL-004132"	"dpmi32/dpmiint.c"	"dpmi32"	"692"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:692; inc/softpc.h:625"
"MVDM-BOUNDARY-00090"	"MVDM-CALL-004141"	"dpmi32/dpmiint.c"	"dpmi32"	"722"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:722; inc/softpc.h:625"
"MVDM-BOUNDARY-00091"	"MVDM-CALL-004165"	"dpmi32/dpmiint.c"	"dpmi32"	"801"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:801; inc/softpc.h:640"
"MVDM-BOUNDARY-00092"	"MVDM-CALL-004190"	"dpmi32/dpmiint.c"	"dpmi32"	"895"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:895; inc/softpc.h:625"
"MVDM-BOUNDARY-00093"	"MVDM-CALL-004193"	"dpmi32/dpmiint.c"	"dpmi32"	"898"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:898; inc/softpc.h:640"
"MVDM-BOUNDARY-00094"	"MVDM-CALL-004196"	"dpmi32/dpmiint.c"	"dpmi32"	"901"	"getEFLAGS"	"MVDM-DECL-00423"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08489;MVDM-DEF-08636;MVDM-DEF-09934"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:901; inc/softpc.h:625"
"MVDM-BOUNDARY-00095"	"MVDM-CALL-004238"	"dpmi32/dpmiint.c"	"dpmi32"	"1049"	"setEFLAGS"	"MVDM-DECL-00437"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08538;MVDM-DEF-08576"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:1049; inc/softpc.h:640"
"MVDM-BOUNDARY-00096"	"MVDM-CALL-004269"	"dpmi32/dpmiint.c"	"dpmi32"	"1355"	"getCR0"	"MVDM-DECL-00439"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08640"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:1355; inc/softpc.h:643"
"MVDM-BOUNDARY-00097"	"MVDM-CALL-004273"	"dpmi32/dpmiint.c"	"dpmi32"	"1376"	"setCR0"	"MVDM-DECL-00440"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08581"	"unreviewed"	"unreviewed"	"dpmi32/dpmiint.c:1376; inc/softpc.h:644"
"MVDM-BOUNDARY-00098"	"MVDM-CALL-004299"	"dpmi32/dpmimscr.c"	"dpmi32"	"83"	"EnableEmulatorIretHooks"	"MVDM-DECL-00098"	"dpmi32/dpmidata.h"	"dpmi32"	"selected-definition-name-observed"	"MVDM-DEF-09091"	"unreviewed"	"unreviewed"	"dpmi32/dpmimscr.c:83; dpmi32/dpmidata.h:89"
"MVDM-BOUNDARY-00099"	"MVDM-CALL-004302"	"dpmi32/dpmimscr.c"	"dpmi32"	"108"	"DisableEmulatorIretHooks"	"MVDM-DECL-00097"	"dpmi32/dpmidata.h"	"dpmi32"	"selected-definition-name-observed"	"MVDM-DEF-09092"	"unreviewed"	"unreviewed"	"dpmi32/dpmimscr.c:108; dpmi32/dpmidata.h:88"
"MVDM-BOUNDARY-00100"	"MVDM-CALL-004305"	"dpmi32/dpmiselr.c"	"dpmi32"	"64"	"EnableEmulatorIretHooks"	"MVDM-DECL-00098"	"dpmi32/dpmidata.h"	"dpmi32"	"selected-definition-name-observed"	"MVDM-DEF-09091"	"unreviewed"	"unreviewed"	"dpmi32/dpmiselr.c:64; dpmi32/dpmidata.h:89"
"MVDM-BOUNDARY-00101"	"MVDM-CALL-004306"	"dpmi32/dpmiselr.c"	"dpmi32"	"65"	"DisableEmulatorIretHooks"	"MVDM-DECL-00097"	"dpmi32/dpmidata.h"	"dpmi32"	"selected-definition-name-observed"	"MVDM-DEF-09092"	"unreviewed"	"unreviewed"	"dpmi32/dpmiselr.c:65; dpmi32/dpmidata.h:88"
"MVDM-BOUNDARY-00102"	"MVDM-CALL-004320"	"dpmi32/dpmiselr.c"	"dpmi32"	"226"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dpmi32/dpmiselr.c:226; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00103"	"MVDM-CALL-004326"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"87"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dpmi32/i386/dpmi386.c:87; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00104"	"MVDM-CALL-004349"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"188"	"switch_to_real_mode"	"MVDM-DECL-02034"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00370"	"unreviewed"	"unreviewed"	"dpmi32/i386/dpmi386.c:188; softpc.new/base/inc/bios.h:390"
"MVDM-BOUNDARY-00105"	"MVDM-CALL-005130"	"dpmi32/modesw.c"	"dpmi32"	"72"	"setSS_BASE_LIMIT_AR"	"MVDM-DECL-00443"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08543"	"unreviewed"	"unreviewed"	"dpmi32/modesw.c:72; inc/softpc.h:647"
"MVDM-BOUNDARY-00106"	"MVDM-CALL-005131"	"dpmi32/modesw.c"	"dpmi32"	"72"	"getSS_BASE"	"MVDM-DECL-00442"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08541"	"unreviewed"	"unreviewed"	"dpmi32/modesw.c:72; inc/softpc.h:646"
"MVDM-BOUNDARY-00107"	"MVDM-CALL-005132"	"dpmi32/modesw.c"	"dpmi32"	"72"	"getSS_AR"	"MVDM-DECL-00441"	"inc/softpc.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-08542"	"unreviewed"	"unreviewed"	"dpmi32/modesw.c:72; inc/softpc.h:645"
"MVDM-BOUNDARY-00108"	"MVDM-CALL-005137"	"dpmi32/modesw.c"	"dpmi32"	"118"	"setCPL"	"MVDM-DECL-00444"	"inc/softpc.h"	"inc"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dpmi32/modesw.c:118; inc/softpc.h:648"
"MVDM-BOUNDARY-00109"	"MVDM-CALL-005234"	"dpmi32/xmem.c"	"dpmi32"	"97"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"dpmi32/xmem.c:97; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00110"	"MVDM-CALL-005851"	"ieuvddex/procdep.c"	"ieuvddex"	"587"	"vdmtib"	"MVDM-DECL-00447"	"inc/vdmtib.h"	"inc"	"selected-definition-name-observed"	"MVDM-DEF-00539;MVDM-DEF-10387"	"unreviewed"	"unreviewed"	"ieuvddex/procdep.c:587; inc/vdmtib.h:34"
"MVDM-BOUNDARY-00111"	"MVDM-CALL-006517"	"sim32/sim32.c"	"sim32"	"150"	"malloc"	"MVDM-DECL-03345"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	""	"unreviewed"	"unreviewed"	"sim32/sim32.c:150; softpc.new/base/inc/standard.h:83"
"MVDM-BOUNDARY-00112"	"MVDM-CALL-006558"	"softpc.new/base/bios/bios.c"	"softpc.new"	"75"	"mouse_io_interrupt"	"MVDM-DECL-01965"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07620;MVDM-DEF-10128"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:75; softpc.new/base/inc/bios.h:267"
"MVDM-BOUNDARY-00113"	"MVDM-CALL-006560"	"softpc.new/base/bios/bios.c"	"softpc.new"	"76"	"mouse_io_language"	"MVDM-DECL-01966"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07621;MVDM-DEF-10127"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:76; softpc.new/base/inc/bios.h:268"
"MVDM-BOUNDARY-00114"	"MVDM-CALL-006562"	"softpc.new/base/bios/bios.c"	"softpc.new"	"77"	"mouse_video_io"	"MVDM-DECL-01967"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07633;MVDM-DEF-10129"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:77; softpc.new/base/inc/bios.h:269"
"MVDM-BOUNDARY-00115"	"MVDM-CALL-006564"	"softpc.new/base/bios/bios.c"	"softpc.new"	"78"	"mouse_int1"	"MVDM-DECL-01963"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07636;MVDM-DEF-10125"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:78; softpc.new/base/inc/bios.h:265"
"MVDM-BOUNDARY-00116"	"MVDM-CALL-006566"	"softpc.new/base/bios/bios.c"	"softpc.new"	"79"	"mouse_int2"	"MVDM-DECL-01964"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07638;MVDM-DEF-10126"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:79; softpc.new/base/inc/bios.h:266"
"MVDM-BOUNDARY-00117"	"MVDM-CALL-006568"	"softpc.new/base/bios/bios.c"	"softpc.new"	"81"	"host_mouse_install1"	"MVDM-DECL-01969"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-09344"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:81; softpc.new/base/inc/bios.h:272"
"MVDM-BOUNDARY-00118"	"MVDM-CALL-006570"	"softpc.new/base/bios/bios.c"	"softpc.new"	"82"	"host_mouse_install2"	"MVDM-DECL-01970"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-09345"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:82; softpc.new/base/inc/bios.h:273"
"MVDM-BOUNDARY-00119"	"MVDM-CALL-006576"	"softpc.new/base/bios/bios.c"	"softpc.new"	"88"	"mouse_EM_callback"	"MVDM-DECL-01968"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-07634"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bios.c:88; softpc.new/base/inc/bios.h:270"
"MVDM-BOUNDARY-00120"	"MVDM-CALL-006725"	"softpc.new/base/bios/bootstra.c"	"softpc.new"	"92"	"bootstrap"	"MVDM-DECL-01946"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00608;MVDM-DEF-10071"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bootstra.c:92; softpc.new/base/inc/bios.h:240"
"MVDM-BOUNDARY-00121"	"MVDM-CALL-006728"	"softpc.new/base/bios/bootstra.c"	"softpc.new"	"105"	"bootstrap1"	"MVDM-DECL-01981"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00609;MVDM-DEF-10118"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bootstra.c:105; softpc.new/base/inc/bios.h:290"
"MVDM-BOUNDARY-00122"	"MVDM-CALL-006739"	"softpc.new/base/bios/bootstra.c"	"softpc.new"	"132"	"bootstrap2"	"MVDM-DECL-01982"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00610;MVDM-DEF-10119"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bootstra.c:132; softpc.new/base/inc/bios.h:291"
"MVDM-BOUNDARY-00123"	"MVDM-CALL-006749"	"softpc.new/base/bios/bootstra.c"	"softpc.new"	"158"	"bootstrap3"	"MVDM-DECL-01983"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00611;MVDM-DEF-10120"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/bootstra.c:158; softpc.new/base/inc/bios.h:292"
"MVDM-BOUNDARY-00124"	"MVDM-CALL-006764"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"73"	"set_tod"	"MVDM-DECL-02065"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00613"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:73; softpc.new/base/inc/cmosbios.h:20"
"MVDM-BOUNDARY-00125"	"MVDM-CALL-006768"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"85"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:85; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00126"	"MVDM-CALL-006769"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"88"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:88; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00127"	"MVDM-CALL-006770"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"89"	"cmos_write"	"MVDM-DECL-02067"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00615"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:89; softpc.new/base/inc/cmosbios.h:22"
"MVDM-BOUNDARY-00128"	"MVDM-CALL-006772"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"97"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:97; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00129"	"MVDM-CALL-006773"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"100"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:100; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00130"	"MVDM-CALL-006774"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"101"	"cmos_write"	"MVDM-DECL-02067"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00615"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:101; softpc.new/base/inc/cmosbios.h:22"
"MVDM-BOUNDARY-00131"	"MVDM-CALL-006776"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"109"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:109; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00132"	"MVDM-CALL-006777"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"112"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:112; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00133"	"MVDM-CALL-006778"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"113"	"cmos_write"	"MVDM-DECL-02067"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00615"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:113; softpc.new/base/inc/cmosbios.h:22"
"MVDM-BOUNDARY-00134"	"MVDM-CALL-006782"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"143"	"cmos_read"	"MVDM-DECL-02066"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00614"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:143; softpc.new/base/inc/cmosbios.h:21"
"MVDM-BOUNDARY-00135"	"MVDM-CALL-006783"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"151"	"outb"	"MVDM-DECL-04553"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08389;MVDM-DEF-10162"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:151; softpc.new/host/inc/nt_mon.h:37"
"MVDM-BOUNDARY-00136"	"MVDM-CALL-006784"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"153"	"inb"	"MVDM-DECL-04552"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-10160"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:153; softpc.new/host/inc/nt_mon.h:36"
"MVDM-BOUNDARY-00137"	"MVDM-CALL-006785"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"158"	"outb"	"MVDM-DECL-04553"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08389;MVDM-DEF-10162"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:158; softpc.new/host/inc/nt_mon.h:37"
"MVDM-BOUNDARY-00138"	"MVDM-CALL-006786"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"178"	"cmos_write"	"MVDM-DECL-02067"	"softpc.new/base/inc/cmosbios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00615"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:178; softpc.new/base/inc/cmosbios.h:22"
"MVDM-BOUNDARY-00139"	"MVDM-CALL-006787"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"184"	"outb"	"MVDM-DECL-04553"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08389;MVDM-DEF-10162"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:184; softpc.new/host/inc/nt_mon.h:37"
"MVDM-BOUNDARY-00140"	"MVDM-CALL-006788"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"186"	"outb"	"MVDM-DECL-04553"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08389;MVDM-DEF-10162"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:186; softpc.new/host/inc/nt_mon.h:37"
"MVDM-BOUNDARY-00141"	"MVDM-CALL-006789"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"191"	"outb"	"MVDM-DECL-04553"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-08389;MVDM-DEF-10162"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/cmos_bis.c:191; softpc.new/host/inc/nt_mon.h:37"
"MVDM-BOUNDARY-00142"	"MVDM-CALL-007392"	"softpc.new/base/bios/equipmnt.c"	"softpc.new"	"48"	"equipment"	"MVDM-DECL-01936"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00654;MVDM-DEF-10063"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/equipmnt.c:48; softpc.new/base/inc/bios.h:230"
"MVDM-BOUNDARY-00143"	"MVDM-CALL-007397"	"softpc.new/base/bios/ill_bop.c"	"softpc.new"	"62"	"illegal_bop"	"MVDM-DECL-01932"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00655;MVDM-DEF-10057"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/ill_bop.c:62; softpc.new/base/inc/bios.h:226"
"MVDM-BOUNDARY-00144"	"MVDM-CALL-007408"	"softpc.new/base/bios/ill_bop.c"	"softpc.new"	"129"	"sas_hw_at"	"MVDM-DECL-02325"	"softpc.new/base/inc/dasm.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-09999"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/ill_bop.c:129; softpc.new/base/inc/dasm.h:23"
"MVDM-BOUNDARY-00145"	"MVDM-CALL-007413"	"softpc.new/base/bios/mem_size.c"	"softpc.new"	"44"	"memory_size"	"MVDM-DECL-01937"	"softpc.new/base/inc/bios.h"	"softpc.new"	"selected-definition-name-observed"	"MVDM-DEF-00656;MVDM-DEF-10064"	"unreviewed"	"unreviewed"	"softpc.new/base/bios/mem_size.c:44; softpc.new/base/inc/bios.h:231"
