first_definition_id	symbol	source_root	source_path	source_sha256	source_line	signature_evidence	linkage	parameter_count	selection_status
"MVDM-FIRST-REBASE-DEF-000775"	"FatalError"	"O:\repos.external\OpenNT"	"sdktools/uixport/uixport.c"	"ab09e59eb407a48d52f560be97f3667e13e0c55c6cfc9fb00c71f1005e28ccea"	"623"	"void FatalError( int err, char * pszFmt, ... )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000776"	"FatalExit"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/net/ui/common/src/lmobj/service/lmoserv.cxx"	"4fd9c30d595033ee1b557b78abffeb9d829c7f9729832c5cd5e1368377a11f39"	"743"	"void LM_SERVICE::FatalExit( APIERR err )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000777"	"FatalExit"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/process.c"	"443dc9e6a6396ce5d90b3958247577072b326d38521d4e8e69f95972dddaa8af"	"3950"	"FatalExit( int ExitCode )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000778"	"FatalExit"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/service/lmoserv.cxx"	"4fd9c30d595033ee1b557b78abffeb9d829c7f9729832c5cd5e1368377a11f39"	"743"	"void LM_SERVICE::FatalExit( APIERR err )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000779"	"FatalExit"	"O:\repos.external\OpenNT"	"base/win32/client/process.c"	"45420076fafea9444cecac8226a828b2cebac307a893fb17099b870ce935aee3"	"3950"	"FatalExit( int ExitCode )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000780"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fclose.c"	"7df45eaa7c8a28966ec11be1eb03c905c10456687974046bd23129fa18862e55"	"88"	"int __cdecl fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000781"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fclose.c"	"7df45eaa7c8a28966ec11be1eb03c905c10456687974046bd23129fa18862e55"	"138"	"int __cdecl fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000782"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"69"	"int _CRTAPI1 fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000783"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"130"	"int _CRTAPI1 fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000784"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"69"	"int _CRTAPI1 fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000785"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"130"	"int _CRTAPI1 fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000786"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"69"	"int _CRTAPI1 fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000787"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"130"	"int _CRTAPI1 fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000788"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"69"	"int _CRTAPI1 fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000789"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"130"	"int _CRTAPI1 fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000790"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"69"	"int _CRTAPI1 fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000791"	"fclose"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/stdio/fclose.c"	"701d46867259b3363edbae733146c9cbc5f2c0405ede77cdf6449791ec2c3006"	"130"	"int _CRTAPI1 fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000792"	"fclose"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fclose.c"	"7df45eaa7c8a28966ec11be1eb03c905c10456687974046bd23129fa18862e55"	"88"	"int __cdecl fclose ( FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000793"	"fclose"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fclose.c"	"7df45eaa7c8a28966ec11be1eb03c905c10456687974046bd23129fa18862e55"	"138"	"int __cdecl fclose ( FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000794"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/hack/stubs.c"	"9b8d32a7477586d113c1116d34b28cf19d14262babd057dbc3102e7cfaf7a07a"	"37"	"void __cdecl fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000795"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"113"	"int __cdecl fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000796"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"158"	"int __cdecl fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000797"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"445"	"int __cdecl fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000798"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/hack/stubs.c"	"a8d59d0affd36053cce23efbcc3e1a5bfc8685a2d4a87a1e9ebe693bfcc16a02"	"36"	"void fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000799"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"107"	"int _CRTAPI1 fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000800"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"155"	"int _CRTAPI1 fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000801"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/hack/stubs.c"	"a8d59d0affd36053cce23efbcc3e1a5bfc8685a2d4a87a1e9ebe693bfcc16a02"	"36"	"void fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000802"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"107"	"int _CRTAPI1 fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000803"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"155"	"int _CRTAPI1 fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000804"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/hack/stubs.c"	"a8d59d0affd36053cce23efbcc3e1a5bfc8685a2d4a87a1e9ebe693bfcc16a02"	"36"	"void fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000805"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"107"	"int _CRTAPI1 fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000806"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"155"	"int _CRTAPI1 fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000807"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/hack/stubs.c"	"a8d59d0affd36053cce23efbcc3e1a5bfc8685a2d4a87a1e9ebe693bfcc16a02"	"36"	"void fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000808"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"107"	"int _CRTAPI1 fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000809"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"155"	"int _CRTAPI1 fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000810"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/hack/stubs.c"	"a8d59d0affd36053cce23efbcc3e1a5bfc8685a2d4a87a1e9ebe693bfcc16a02"	"36"	"void fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000811"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"107"	"int _CRTAPI1 fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000812"	"fflush"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/stdio/fflush.c"	"089bb782e4461c2e6c856cc5aaf8d25cfbfe2901135fbea8ecd77f8c91e47e61"	"155"	"int _CRTAPI1 fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000813"	"fflush"	"O:\repos.external\OpenNT"	"base/crts/crtw32/hack/stubs.c"	"9b8d32a7477586d113c1116d34b28cf19d14262babd057dbc3102e7cfaf7a07a"	"37"	"void __cdecl fflush( void )"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000814"	"fflush"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"113"	"int __cdecl fflush ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000815"	"fflush"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"158"	"int __cdecl fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000816"	"fflush"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fflush.c"	"4e94c6d3546b4684616274bc9adef383107be317c4f3a6e03d4b379bbfd1615a"	"445"	"int __cdecl fflush ( REG1 FILE *str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000817"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/stdio/fgetc.c"	"8ce324deadf51fd33b68fc95efbef786478782a4366ad016e423023d4e8a4aae"	"54"	"int __cdecl fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000818"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/stdio/fgetc.c"	"d6d1a5e6d5f22ee5fc6b6e28f2d28215c0f05110b583f1773eb37a55055f0c33"	"50"	"int _CRTAPI1 fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000819"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/stdio/fgetc.c"	"d6d1a5e6d5f22ee5fc6b6e28f2d28215c0f05110b583f1773eb37a55055f0c33"	"50"	"int _CRTAPI1 fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000820"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/stdio/fgetc.c"	"d6d1a5e6d5f22ee5fc6b6e28f2d28215c0f05110b583f1773eb37a55055f0c33"	"50"	"int _CRTAPI1 fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000821"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/stdio/fgetc.c"	"d6d1a5e6d5f22ee5fc6b6e28f2d28215c0f05110b583f1773eb37a55055f0c33"	"50"	"int _CRTAPI1 fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000822"	"fgetc"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/stdio/fgetc.c"	"d6d1a5e6d5f22ee5fc6b6e28f2d28215c0f05110b583f1773eb37a55055f0c33"	"50"	"int _CRTAPI1 fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000823"	"fgetc"	"O:\repos.external\OpenNT"	"base/crts/crtw32/stdio/fgetc.c"	"8ce324deadf51fd33b68fc95efbef786478782a4366ad016e423023d4e8a4aae"	"54"	"int __cdecl fgetc ( REG1 FILE *stream )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000824"	"FileTimeToDosDateTime"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/datetime.c"	"554cec9e236885367b8c791f611b29556657327a840c374293161493431e3b36"	"622"	"FileTimeToDosDateTime( CONST FILETIME *lpFileTime, LPWORD lpFatDate, LPWORD lpFatTime ) /*++ Routine Description: This function converts a 64-bit file time into DOS date and time value which is represented as two 16-bit unsigned integers. Since the DOS date format can only represent dates between 1/1/80 and 12/31/2107, this conversion can fail if the input file time is outside of this range. Arguments: lpFileTime - Supplies the 64-bit file time to convert to DOS date and time format. lpFatDate - Returns the"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
