"caller_path"	"source_line"	"symbol"	"raw_context"	"stage1_state"	"next_stage"
"softpc.new/base/video/v7_ports.c"	"173"	"host_end_update"	"host_end_update ();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"176"	"note_entrance0"	"note_entrance0(""pointer horiz position hi"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"180"	"note_entrance0"	"note_entrance0(""pointer horiz position lo"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"184"	"note_entrance0"	"note_entrance0(""pointer vert position hi"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"188"	"note_entrance0"	"note_entrance0(""pointer vert position lo"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"190"	"host_start_update"	"host_start_update ();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"192"	"draw_v7ptr"	"draw_v7ptr();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"193"	"host_end_update"	"host_end_update ();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"196"	"note_entrance0"	"note_entrance0(""graphics controller mem latch 0"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"198"	"put_latch0"	"put_latch0(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"201"	"note_entrance0"	"note_entrance0(""graphics controller mem latch 1"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"203"	"put_latch1"	"put_latch1(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"206"	"note_entrance0"	"note_entrance0(""graphics controller mem latch 2"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"208"	"put_latch2"	"put_latch2(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"211"	"note_entrance0"	"note_entrance0(""graphics controller mem latch 3"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"213"	"put_latch3"	"put_latch3(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"216"	"note_entrance0"	"note_entrance0(""clock select"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"221"	"note_entrance0"	"note_entrance0(""cursor attributes"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"233"	"stuff"	"/* Not doing cursor mode stuff (whatever that means) */"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"236"	"host_start_update"	"host_start_update ();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"239"	"draw_v7ptr"	"draw_v7ptr();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"245"	"host_end_update"	"host_end_update ();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"267"	"note_entrance0"	"note_entrance0(""switch strobe"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"273"	"note_entrance0"	"note_entrance0(""emulation_control"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"289"	"note_entrance0"	"note_entrance0(""foreground latch 0"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"291"	"SET_FG_LATCH"	"SET_FG_LATCH( 0, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"294"	"note_entrance0"	"note_entrance0(""foreground latch 1"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"296"	"SET_FG_LATCH"	"SET_FG_LATCH( 1, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"299"	"note_entrance0"	"note_entrance0(""foreground latch 2"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"301"	"SET_FG_LATCH"	"SET_FG_LATCH( 2, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"304"	"note_entrance0"	"note_entrance0(""foreground latch 3"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"306"	"SET_FG_LATCH"	"SET_FG_LATCH( 3, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"309"	"note_entrance0"	"note_entrance0(""fast foreground latch load"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"315"	"SET_FG_LATCH"	"SET_FG_LATCH( 0, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"320"	"SET_FG_LATCH"	"SET_FG_LATCH( 1, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"325"	"SET_FG_LATCH"	"SET_FG_LATCH( 2, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"330"	"SET_FG_LATCH"	"SET_FG_LATCH( 3, value );"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"335"	"note_entrance0"	"note_entrance0(""fast latch load state"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"339"	"note_entrance0"	"note_entrance0(""fast background latch load"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"343"	"put_latch0"	"put_latch0(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"347"	"put_latch1"	"put_latch1(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"351"	"put_latch2"	"put_latch2(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"355"	"put_latch3"	"put_latch3(value);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"361"	"note_entrance0"	"note_entrance0(""masked write control"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"365"	"note_entrance0"	"note_entrance0(""masked write mask"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"369"	"note_entrance0"	"note_entrance0(""foreground/background pattern"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"373"	"note_entrance0"	"note_entrance0(""1Mb RAM bank select"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"375"	"update_banking"	"update_banking();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"378"	"note_entrance0"	"note_entrance0(""switch readback"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"382"	"note_entrance0"	"note_entrance0(""clock control"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"387"	"note_entrance0"	"note_entrance0(""page select"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"389"	"update_banking"	"update_banking();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"392"	"note_entrance0"	"note_entrance0(""foreground color"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"396"	"note_entrance0"	"note_entrance0(""background color"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"400"	"note_entrance0"	"note_entrance0(""compatibility control"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"405"	"get_seq_chain4_mode"	"now_seqchain4 = get_seq_chain4_mode();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"406"	"get_seq_chain_mode"	"now_seqchain = get_seq_chain_mode();"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"408"	"set_seq_chain4_mode"	"set_seq_chain4_mode(extensions_controller.compatibility_control.as_bfld.sequential_chain4);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"409"	"set_seq_chain_mode"	"set_seq_chain_mode(extensions_controller.compatibility_control.as_bfld.sequential_chain);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"410"	"get_chain4_mode"	"if (get_chain4_mode() && (now_seqchain4 != get_seq_chain4_mode()))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"410"	"get_seq_chain4_mode"	"if (get_chain4_mode() && (now_seqchain4 != get_seq_chain4_mode()))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"413"	"ega_read_routines_update"	"ega_read_routines_update();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"414"	"ega_write_routines_update"	"ega_write_routines_update( CHAINED );"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"419"	"note_entrance0"	"note_entrance0(""timing select"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"425"	"note_entrance0"	"note_entrance0(""foreground/background control"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"428"	"ega_read_routines_update"	"ega_read_routines_update();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"softpc.new/base/video/v7_ports.c"	"429"	"ega_write_routines_update"	"ega_write_routines_update( WRITE_MODE );"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
