"target_path"	"owner_root"	"transfer"	"package_root"	"selection"	"primary_path"	"primary_sha256"	"secondary_path"	"secondary_sha256"	"local_guest_path"	"local_guest_sha256"	"rationale"
"softpc.new/base/inc/host_com.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_com.h"	"d7085b215a923dc8df3a9dd44bdc3739d3035ac2fe8978f282b6a3cafd97b68b"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_com.h"	"d7085b215a923dc8df3a9dd44bdc3739d3035ac2fe8978f282b6a3cafd97b68b"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_fio.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_fio.h"	"28c33ad38e38f45a0b66268b8f4f90c6269f0a0fbf428c78063b6bee2e4af388"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_fio.h"	"28c33ad38e38f45a0b66268b8f4f90c6269f0a0fbf428c78063b6bee2e4af388"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_gwi.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_gwi.h"	"aea6e4658c2880f6494b3ea7a2ec81f42f740aadc83e8563d8aa8a7a5433bb67"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_gwi.h"	"aea6e4658c2880f6494b3ea7a2ec81f42f740aadc83e8563d8aa8a7a5433bb67"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_hun.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_hun.h"	"b2ef5f35b0828ada5881db818e59d7578dfa080e2321aa98f0bb6f315aef3936"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_hun.h"	"b2ef5f35b0828ada5881db818e59d7578dfa080e2321aa98f0bb6f315aef3936"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_lpt.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_lpt.h"	"8fdfe8fbd8e8dd4a9746a50851410a051f640365e3d59d9ed8024dfb397da820"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_lpt.h"	"8fdfe8fbd8e8dd4a9746a50851410a051f640365e3d59d9ed8024dfb397da820"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_msw.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_msw.h"	"cf1ec4ebdc5ea03737bb97c8d0f5d82f52158e02927edb65e0e0eee5f9da4636"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_msw.h"	"cf1ec4ebdc5ea03737bb97c8d0f5d82f52158e02927edb65e0e0eee5f9da4636"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_nls.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_nls.h"	"59a01bea1d8b7960f22093a61b4e0b1554393406b339dd182ef5dff5b9e88bfc"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_nls.h"	"59a01bea1d8b7960f22093a61b4e0b1554393406b339dd182ef5dff5b9e88bfc"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_pth.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_pth.h"	"82a1cb3e1d14f3561f048a82967c5129048146778db3bc79881c28a95df98d95"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_pth.h"	"82a1cb3e1d14f3561f048a82967c5129048146778db3bc79881c28a95df98d95"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_sas.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_sas.h"	"42f3e8b6a7ad9f4628ae35cd133b6747a19b840c0d3ead23d2d1567874c4e717"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_sas.h"	"42f3e8b6a7ad9f4628ae35cd133b6747a19b840c0d3ead23d2d1567874c4e717"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_sig.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_sig.h"	"c3090a8b6b8f9f270d8d4276b88c4b5157c928a38b27ec79cccef4186d6a108b"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_sig.h"	"c3090a8b6b8f9f270d8d4276b88c4b5157c928a38b27ec79cccef4186d6a108b"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_str.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_str.h"	"6f4937cffde44e3db9ccf0950fcd13b8a5bcf871cbaca778650853d746294e95"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_str.h"	"6f4937cffde44e3db9ccf0950fcd13b8a5bcf871cbaca778650853d746294e95"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/host_uis.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_uis.h"	"929e79db4ec85a73286a04100c74415091bf7ce3f9ee890e374edeae47c103df"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\host_uis.h"	"929e79db4ec85a73286a04100c74415091bf7ce3f9ee890e374edeae47c103df"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/hosthunt.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hosthunt.h"	"2af5ffe292725c250f8ce2df821b4c8b9996d89958f144dcacd8d405ca633fe2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\hosthunt.h"	"2af5ffe292725c250f8ce2df821b4c8b9996d89958f144dcacd8d405ca633fe2"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/hunter.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hunter.h"	"92958f20ad0e03e8423eb190f0793813e02a752b1820e94aff01049573475edf"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\hunter.h"	"92958f20ad0e03e8423eb190f0793813e02a752b1820e94aff01049573475edf"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/hwvga.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hwvga.h"	"5230bef1d6b5773f92fa6fe1f4c9d7b19e05c171be1491e9cab52016ab820b72"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\hwvga.h"	"5230bef1d6b5773f92fa6fe1f4c9d7b19e05c171be1491e9cab52016ab820b72"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/ica.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ica.h"	"21109fa7e6b8d6a8ecfe8e733a16805829560e218be11e46e5a33dac28820316"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\ica.h"	"21109fa7e6b8d6a8ecfe8e733a16805829560e218be11e46e5a33dac28820316"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/idetect.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\idetect.h"	"204aa44f2d86e2a38eccbfc0bfbcf838252b101b2b085992cc9fbf744d41b799"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\idetect.h"	"204aa44f2d86e2a38eccbfc0bfbcf838252b101b2b085992cc9fbf744d41b799"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/ios.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ios.h"	"ae58169de7aa969000f7cf4374d3d850b55d352c3d4c6edcf52dec0e985620a4"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\ios.h"	"ae58169de7aa969000f7cf4374d3d850b55d352c3d4c6edcf52dec0e985620a4"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/ipx.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ipx.h"	"617b31c65dc4aa4ba02947eafac27459710c04f609401a6af19c46cea1bb178c"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\ipx.h"	"617b31c65dc4aa4ba02947eafac27459710c04f609401a6af19c46cea1bb178c"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/j_c_lang.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\j_c_lang.h"	"1c0727f420986a3cde9992af5cf3c4c7b084029f3a3a4c04ad7549e7b01235a4"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\j_c_lang.h"	"1c0727f420986a3cde9992af5cf3c4c7b084029f3a3a4c04ad7549e7b01235a4"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/jcgensyn.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\jcgensyn.h"	"6f207de257898856faa00baf78e381b15303e3ff57900af0ca4f651015cdbe15"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\jcgensyn.h"	"6f207de257898856faa00baf78e381b15303e3ff57900af0ca4f651015cdbe15"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/jformate.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\jformate.h"	"a3fa4f16ff4f2e96f9f0d03cf69cf24e404ed3b428dda3a3f8466945a651ca5c"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\jformate.h"	"a3fa4f16ff4f2e96f9f0d03cf69cf24e404ed3b428dda3a3f8466945a651ca5c"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/keyba.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keyba.h"	"619a9be301eb3a4ca8632d2f2459413e8285c4796e3de35e20aba2488aa7a0b9"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\keyba.h"	"619a9be301eb3a4ca8632d2f2459413e8285c4796e3de35e20aba2488aa7a0b9"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/keyboard.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keyboard.h"	"1fe1d02140170eef068a61e8feec7f2e6bafc2d235ca6d2b345f898827f8ad9e"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\keyboard.h"	"1fe1d02140170eef068a61e8feec7f2e6bafc2d235ca6d2b345f898827f8ad9e"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/keycaps.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keycaps.h"	"aeeafe559ee28ae484897740af13b51de2105e5b17a1d3bae78a01d7bb6514e2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\keycaps.h"	"aeeafe559ee28ae484897740af13b51de2105e5b17a1d3bae78a01d7bb6514e2"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/kybdmtx.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\kybdmtx.h"	"04a7c5cfcbc08fcaef296feb55edcf779d616ba7fd0ab8fc8110ed2442a03c37"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\kybdmtx.h"	"04a7c5cfcbc08fcaef296feb55edcf779d616ba7fd0ab8fc8110ed2442a03c37"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/lm_attr.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_attr.h"	"f0daa6a32aff8415e2921b57012752535e40751ac1a88b1f371a82e1ad4763f6"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\lm_attr.h"	"f0daa6a32aff8415e2921b57012752535e40751ac1a88b1f371a82e1ad4763f6"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/lm_clien.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_clien.h"	"dcf42ddb359e55b9368c5d4e4b8f7a4ed075af40e26328b0434e3565406a8c6b"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\lm_clien.h"	"dcf42ddb359e55b9368c5d4e4b8f7a4ed075af40e26328b0434e3565406a8c6b"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/lm_code.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_code.h"	"981cee8585698990b8d7c69f3fd256a01219c2033fa81830c4b6887e33545f2f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\lm_code.h"	"981cee8585698990b8d7c69f3fd256a01219c2033fa81830c4b6887e33545f2f"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/loader.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\loader.h"	"c195ab5835bc1f5fda5d84e4539c9adece36417ffc5663fb5b789f971eb6bae3"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\loader.h"	"c195ab5835bc1f5fda5d84e4539c9adece36417ffc5663fb5b789f971eb6bae3"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/lock.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lock.h"	"bfca88d9c901515a44ea12290d10da19bdbcfb66227cc497aaf78d93950a022d"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\lock.h"	"bfca88d9c901515a44ea12290d10da19bdbcfb66227cc497aaf78d93950a022d"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/low_intp.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\low_intp.h"	"71f6bbc11d7020b985a36ae68419ec42f6779b897be564771de00ede350fb644"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\low_intp.h"	"71f6bbc11d7020b985a36ae68419ec42f6779b897be564771de00ede350fb644"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/lq2500.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lq2500.h"	"42758f3a5e16744fac7a14a04fa60d4b77467d8d92d8c1ecaadfc3283b02eb5d"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\lq2500.h"	"42758f3a5e16744fac7a14a04fa60d4b77467d8d92d8c1ecaadfc3283b02eb5d"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/m_errorp.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_errorp.h"	"ca61755977b972853bda02c4f659554e14efd7b7abab238f0b30e51dbd9b3d66"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\m_errorp.h"	"ca61755977b972853bda02c4f659554e14efd7b7abab238f0b30e51dbd9b3d66"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/m_fs.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_fs.h"	"b6206bbaab8b425286721c07e1c7082dfdc0e3ff103d7d753420bcb7ef2f398e"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\m_fs.h"	"b6206bbaab8b425286721c07e1c7082dfdc0e3ff103d7d753420bcb7ef2f398e"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/m_keybdp.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_keybdp.h"	"b8d73e0606df03677d2b6ac550bb598e7022085df88ec43d81859b5a3f5f7672"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\m_keybdp.h"	"b8d73e0606df03677d2b6ac550bb598e7022085df88ec43d81859b5a3f5f7672"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/m_lpcmp.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_lpcmp.h"	"157ac9a370fc9c2e7586dbea939d39c6f0ca1ef32f91f1f2a26e441fa9fb4628"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\m_lpcmp.h"	"157ac9a370fc9c2e7586dbea939d39c6f0ca1ef32f91f1f2a26e441fa9fb4628"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/make_dis.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\make_dis.h"	"aa42e79db75fcda7b0971580a86c095bf8aa49bf13e8ce6acad98f24ca9c4aa6"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\make_dis.h"	"aa42e79db75fcda7b0971580a86c095bf8aa49bf13e8ce6acad98f24ca9c4aa6"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/mark_ima.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mark_ima.h"	"9af24af31e9c5da70bb8c25fe0aca758815fa186c185282e754535839b6e80f8"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\mark_ima.h"	"9af24af31e9c5da70bb8c25fe0aca758815fa186c185282e754535839b6e80f8"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/mda.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mda.h"	"751acb35ec7364ee370077bc909c6a4cf2d4472d18e3259e29f43c7665079a52"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\mda.h"	"751acb35ec7364ee370077bc909c6a4cf2d4472d18e3259e29f43c7665079a52"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/mouse.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse.h"	"f63c726698057991eeff3b172c4b4bdd7e5948e00bffe15782c37293a21132ce"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\mouse.h"	"f63c726698057991eeff3b172c4b4bdd7e5948e00bffe15782c37293a21132ce"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/mouse_io.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse_io.h"	"6387d3317faaa0ab35c3652abc52283601a996bcb0f3019234a2cdb246a6662a"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\mouse_io.h"	"6387d3317faaa0ab35c3652abc52283601a996bcb0f3019234a2cdb246a6662a"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/mouse16b.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse16b.h"	"ef535eea17068630110026351373b0e5514ae2464a92474633dbe8140318b250"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\mouse16b.h"	"ef535eea17068630110026351373b0e5514ae2464a92474633dbe8140318b250"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/ms_windo.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ms_windo.h"	"f76510e61219069b0864434a6920a8639c4f7d2905d0ab9df22e0663ed27e52d"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\ms_windo.h"	"f76510e61219069b0864434a6920a8639c4f7d2905d0ab9df22e0663ed27e52d"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/msw_dbg.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_dbg.h"	"3726b678c5bd4e98484c423b685b178d28c074625ce1de934d946f07021848e7"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\msw_dbg.h"	"3726b678c5bd4e98484c423b685b178d28c074625ce1de934d946f07021848e7"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/msw_keyb.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_keyb.h"	"e39f2af151f2f67f17610d2834254a3cf7063f51ed6faf3e90c25ef799847785"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\msw_keyb.h"	"e39f2af151f2f67f17610d2834254a3cf7063f51ed6faf3e90c25ef799847785"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/msw_snd.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_snd.h"	"3cb956d90427a1212e64c08bee246cf11c261545d5ac2d7f5764a8d7d27fb7dc"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\msw_snd.h"	"3cb956d90427a1212e64c08bee246cf11c261545d5ac2d7f5764a8d7d27fb7dc"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/novell.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\novell.h"	"4fb1d6008cbaea0c3b36985743ec00bbf0441fa3aeea1fbefb17c6a598a0bcbf"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\novell.h"	"4fb1d6008cbaea0c3b36985743ec00bbf0441fa3aeea1fbefb17c6a598a0bcbf"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/ppi.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ppi.h"	"7967ae65e76cb00e58f350e87cd115b6ed7a97c81ff96e3b528f9740d3378612"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\ppi.h"	"7967ae65e76cb00e58f350e87cd115b6ed7a97c81ff96e3b528f9740d3378612"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/printer.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\printer.h"	"c4c064dd442805e2942a799d8c90b46d6f26e4fbe5bba58799f53bbbebb42092"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\printer.h"	"c4c064dd442805e2942a799d8c90b46d6f26e4fbe5bba58799f53bbbebb42092"	""	""	"same bytes with dual provenance"
"softpc.new/base/inc/profile.h"	"opennt-mvdm-host"	"non-guest-host-supply-later-subtask"	"softpc.new"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\profile.h"	"67a8fc100d29da9b908f2fb4f8b437963bb64193732279a6c31751895e86d14d"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\softpc.new\base\inc\profile.h"	"67a8fc100d29da9b908f2fb4f8b437963bb64193732279a6c31751895e86d14d"	""	""	"same bytes with dual provenance"
