resolution_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	resolution_status	candidate_zero_definition_ids	candidate_zero_source_identities	boundary
"MVDM-ZERO-CONDITIONAL-CALL-000147"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1900"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000148"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1908"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000149"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1909"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000150"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1930"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000151"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1931"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000152"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1938"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000153"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1939"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000154"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1946"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000155"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1953"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000156"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1960"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000157"	"MVDM-ZERO-DEFINITION-007764"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"1967"	"ega_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000158"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2061"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000159"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2062"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000160"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2068"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000161"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2069"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000162"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2075"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000163"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2076"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000164"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2082"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000165"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2083"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000166"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2089"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000167"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2095"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000168"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2101"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000169"	"MVDM-ZERO-DEFINITION-007765"	"softpc.new/base/video/ega_prts.c"	"1dedadd482f631e9b82a0fde92b84ff74c724faaaac782ae538639e0738e7002"	"2107"	"ega_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000170"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"671"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000171"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"672"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000172"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"680"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000173"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"681"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000174"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"714"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000175"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"715"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000176"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"723"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000177"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"724"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000178"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"732"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000179"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"733"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000180"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"741"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000181"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"742"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000182"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"749"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000183"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"756"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000184"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"763"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000185"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"764"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000186"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"765"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000187"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"768"	"vga_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000188"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"897"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000189"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"898"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000190"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"904"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000191"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"905"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000192"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"920"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000193"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"921"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000194"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c"	"16305a48051b980b4c9f8aba15dda7bd6801964bb02897b8c2290a1eff04fbbc"	"927"	"vga_term"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
