canonical_definition_id	raw_definition_id	source_path	source_sha256	source_line	linkage	raw_symbol	canonical_symbol	name_resolution	macro_definition_spelling	source_line_evidence	canonical_group_key	final_function_disposition	leaf_status
"MVDM-ZERO-CANONICAL-DEFINITION-001371"	"MVDM-ZERO-DEFINITION-001371"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"305"	"external-or-unspecified"	"getVideodont_care"	"getVideodont_care"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideodont_care getVideodont_care()"	"linkable:getVideodont_care"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001372"	"MVDM-ZERO-DEFINITION-001372"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"311"	"external-or-unspecified"	"setVideov7_bank_vid_copy_off"	"setVideov7_bank_vid_copy_off"	"raw-ctags-symbol"	""	"GLOBAL void setVideov7_bank_vid_copy_off setVideov7_bank_vid_copy_off(IU32,value)"	"linkable:setVideov7_bank_vid_copy_off"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001373"	"MVDM-ZERO-DEFINITION-001373"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"316"	"external-or-unspecified"	"getVideov7_bank_vid_copy_off"	"getVideov7_bank_vid_copy_off"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideov7_bank_vid_copy_off getVideov7_bank_vid_copy_off()"	"linkable:getVideov7_bank_vid_copy_off"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001374"	"MVDM-ZERO-DEFINITION-001374"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"322"	"external-or-unspecified"	"setVideoscreen_ptr"	"setVideoscreen_ptr"	"raw-ctags-symbol"	""	"GLOBAL void setVideoscreen_ptr setVideoscreen_ptr(IU8 *,value)"	"linkable:setVideoscreen_ptr"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001375"	"MVDM-ZERO-DEFINITION-001375"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"327"	"external-or-unspecified"	"getVideoscreen_ptr"	"getVideoscreen_ptr"	"raw-ctags-symbol"	""	"GLOBAL IU8 * getVideoscreen_ptr getVideoscreen_ptr()"	"linkable:getVideoscreen_ptr"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001376"	"MVDM-ZERO-DEFINITION-001376"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"333"	"external-or-unspecified"	"setVideorotate"	"setVideorotate"	"raw-ctags-symbol"	""	"GLOBAL void setVideorotate setVideorotate(IU32,value)"	"linkable:setVideorotate"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001377"	"MVDM-ZERO-DEFINITION-001377"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"338"	"external-or-unspecified"	"getVideorotate"	"getVideorotate"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideorotate getVideorotate()"	"linkable:getVideorotate"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001378"	"MVDM-ZERO-DEFINITION-001378"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"344"	"external-or-unspecified"	"setVideocalc_data_xor"	"setVideocalc_data_xor"	"raw-ctags-symbol"	""	"GLOBAL void setVideocalc_data_xor setVideocalc_data_xor(IU32,value)"	"linkable:setVideocalc_data_xor"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001379"	"MVDM-ZERO-DEFINITION-001379"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"349"	"external-or-unspecified"	"getVideocalc_data_xor"	"getVideocalc_data_xor"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideocalc_data_xor getVideocalc_data_xor()"	"linkable:getVideocalc_data_xor"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001380"	"MVDM-ZERO-DEFINITION-001380"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"355"	"external-or-unspecified"	"setVideocalc_latch_xor"	"setVideocalc_latch_xor"	"raw-ctags-symbol"	""	"GLOBAL void setVideocalc_latch_xor setVideocalc_latch_xor(IU32,value)"	"linkable:setVideocalc_latch_xor"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001381"	"MVDM-ZERO-DEFINITION-001381"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"360"	"external-or-unspecified"	"getVideocalc_latch_xor"	"getVideocalc_latch_xor"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideocalc_latch_xor getVideocalc_latch_xor()"	"linkable:getVideocalc_latch_xor"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001382"	"MVDM-ZERO-DEFINITION-001382"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"366"	"external-or-unspecified"	"setVideoread_byte_addr"	"setVideoread_byte_addr"	"raw-ctags-symbol"	""	"GLOBAL void setVideoread_byte_addr setVideoread_byte_addr(IUH *,value)"	"linkable:setVideoread_byte_addr"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001383"	"MVDM-ZERO-DEFINITION-001383"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"371"	"external-or-unspecified"	"getVideoread_byte_addr"	"getVideoread_byte_addr"	"raw-ctags-symbol"	""	"GLOBAL IUH * getVideoread_byte_addr getVideoread_byte_addr()"	"linkable:getVideoread_byte_addr"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001384"	"MVDM-ZERO-DEFINITION-001384"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"377"	"external-or-unspecified"	"setVideov7_fg_latches"	"setVideov7_fg_latches"	"raw-ctags-symbol"	""	"GLOBAL void setVideov7_fg_latches setVideov7_fg_latches(IU32,value)"	"linkable:setVideov7_fg_latches"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001385"	"MVDM-ZERO-DEFINITION-001385"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"382"	"external-or-unspecified"	"getVideov7_fg_latches"	"getVideov7_fg_latches"	"raw-ctags-symbol"	""	"GLOBAL IU32 getVideov7_fg_latches getVideov7_fg_latches()"	"linkable:getVideov7_fg_latches"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001386"	"MVDM-ZERO-DEFINITION-001386"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"388"	"external-or-unspecified"	"setVideoGC_regs"	"setVideoGC_regs"	"raw-ctags-symbol"	""	"GLOBAL void setVideoGC_regs setVideoGC_regs(IUH **,value)"	"linkable:setVideoGC_regs"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001387"	"MVDM-ZERO-DEFINITION-001387"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"393"	"external-or-unspecified"	"getVideoGC_regs"	"getVideoGC_regs"	"raw-ctags-symbol"	""	"GLOBAL IUH ** getVideoGC_regs getVideoGC_regs()"	"linkable:getVideoGC_regs"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001388"	"MVDM-ZERO-DEFINITION-001388"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"399"	"external-or-unspecified"	"setVideolast_GC_index"	"setVideolast_GC_index"	"raw-ctags-symbol"	""	"GLOBAL void setVideolast_GC_index setVideolast_GC_index(IU8,value)"	"linkable:setVideolast_GC_index"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001389"	"MVDM-ZERO-DEFINITION-001389"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"404"	"external-or-unspecified"	"getVideolast_GC_index"	"getVideolast_GC_index"	"raw-ctags-symbol"	""	"GLOBAL IU8 getVideolast_GC_index getVideolast_GC_index()"	"linkable:getVideolast_GC_index"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001390"	"MVDM-ZERO-DEFINITION-001390"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"410"	"external-or-unspecified"	"setVideodither"	"setVideodither"	"raw-ctags-symbol"	""	"GLOBAL void setVideodither setVideodither(IU8,value)"	"linkable:setVideodither"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001391"	"MVDM-ZERO-DEFINITION-001391"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"415"	"external-or-unspecified"	"getVideodither"	"getVideodither"	"raw-ctags-symbol"	""	"GLOBAL IU8 getVideodither getVideodither()"	"linkable:getVideodither"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001392"	"MVDM-ZERO-DEFINITION-001392"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"421"	"external-or-unspecified"	"setVideowrmode"	"setVideowrmode"	"raw-ctags-symbol"	""	"GLOBAL void setVideowrmode setVideowrmode(IU8,value)"	"linkable:setVideowrmode"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001393"	"MVDM-ZERO-DEFINITION-001393"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"426"	"external-or-unspecified"	"getVideowrmode"	"getVideowrmode"	"raw-ctags-symbol"	""	"GLOBAL IU8 getVideowrmode getVideowrmode()"	"linkable:getVideowrmode"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001394"	"MVDM-ZERO-DEFINITION-001394"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"432"	"external-or-unspecified"	"setVideochain"	"setVideochain"	"raw-ctags-symbol"	""	"GLOBAL void setVideochain setVideochain(IU8,value)"	"linkable:setVideochain"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001395"	"MVDM-ZERO-DEFINITION-001395"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"437"	"external-or-unspecified"	"getVideochain"	"getVideochain"	"raw-ctags-symbol"	""	"GLOBAL IU8 getVideochain getVideochain()"	"linkable:getVideochain"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001396"	"MVDM-ZERO-DEFINITION-001396"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"443"	"external-or-unspecified"	"setVideowrstate"	"setVideowrstate"	"raw-ctags-symbol"	""	"GLOBAL void setVideowrstate setVideowrstate(IU8,value)"	"linkable:setVideowrstate"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001397"	"MVDM-ZERO-DEFINITION-001397"	"softpc.new/base/ccpu386/vglob.c"	"e695a9807285703119cffb0c3bc8a3aa6433ede43efa499f21a6e736f94395d8"	"448"	"external-or-unspecified"	"getVideowrstate"	"getVideowrstate"	"raw-ctags-symbol"	""	"GLOBAL IU8 getVideowrstate getVideowrstate()"	"linkable:getVideowrstate"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001398"	"MVDM-ZERO-DEFINITION-001398"	"softpc.new/base/ccpu386/wait.c"	"26dcda8641eff26a1d23f14e204caaafc17bb06ee9e04e8ac0acf676d8586991"	"36"	"external-or-unspecified"	"WAIT"	"WAIT"	"raw-ctags-symbol"	""	"GLOBAL VOID WAIT()"	"linkable:WAIT"	"not-host-runtime"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-001399"	"MVDM-ZERO-DEFINITION-001399"	"softpc.new/base/ccpu386/wbinvd.c"	"61cc2d303ac4935f8dc024ead2c3020201a10d3a5b08403f65f0b130bb2a537d"	"37"	"external-or-unspecified"	"WBINVD"	"WBINVD"	"raw-ctags-symbol"	""	"VOID WBINVD()"	"linkable:WBINVD"	"not-host-runtime"	"leaf"
