one_ledger1_identity	caller_zero_identity	caller_physical_identity	caller_source_root	caller_source_path	caller_source_sha256	caller_definition_line	caller_symbol	caller_linkage	call_source_line	callee_spelling	call_form	zero_binding	zero_definition_candidates	next_action	boundary
"MVDM-HOST-ONE1-006532"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"570"	"CreateEvent"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006533"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"576"	"RegOpenKeyEx"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006534"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"591"	"RegQueryValueEx"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006535"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"604"	"GetSystemDefaultLCID"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006536"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"613"	"RegQueryValueEx"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006537"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"619"	"RegCloseKey"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006538"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"633"	"ExpandEnvironmentStrings"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006539"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"654"	"atoi"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006540"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"681"	"RegCloseKey"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006541"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"718"	"GetProfileInt"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006542"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"724"	"NtCurrentProcess"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006543"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"730"	"GetProfileInt"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006544"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"733"	"GetProfileInt"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006545"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"740"	"OutputDebugString"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006546"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"741"	"DbgBreakPoint"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006547"	"MVDM-HOST-ZERO1-003029"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|460|W32Init"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"460"	"W32Init"	"externally-linkable"	"763"	"SetPriorityClass"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006548"	"MVDM-HOST-ZERO1-003030"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|798|WOW32UnimplementedAPI"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"798"	"WOW32UnimplementedAPI"	"externally-linkable"	"806"	"GetModName"	"direct-named-call"	"zero-ledger1-binding-ambiguous"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/wowprof.c|ba37908b211095f7d8785690485390c924217ee1b82757f046cae8f99be6b73d|114|GetModName;O:\repos.external\OpenNT\base\mvdm|wow32/wowtbl.c|4c053570af6e72b0159d0e1bc7c5e9859ef89d513781bbcd1e767ddaf7695960|180|GetModName"	"resolve physical zero-ledger1 binding before treating as a first-degree external function"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006549"	"MVDM-HOST-ZERO1-003030"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|798|WOW32UnimplementedAPI"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"798"	"WOW32UnimplementedAPI"	"externally-linkable"	"807"	"GetOrdinal"	"direct-named-call"	"zero-ledger1-binding-ambiguous"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/wowprof.c|ba37908b211095f7d8785690485390c924217ee1b82757f046cae8f99be6b73d|130|GetOrdinal;O:\repos.external\OpenNT\base\mvdm|wow32/wowtbl.c|4c053570af6e72b0159d0e1bc7c5e9859ef89d513781bbcd1e767ddaf7695960|196|GetOrdinal"	"resolve physical zero-ledger1 binding before treating as a first-degree external function"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006550"	"MVDM-HOST-ZERO1-003031"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|830|WOW32NopAPI"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"830"	"WOW32NopAPI"	"externally-linkable"	"836"	"GetModName"	"direct-named-call"	"zero-ledger1-binding-ambiguous"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/wowprof.c|ba37908b211095f7d8785690485390c924217ee1b82757f046cae8f99be6b73d|114|GetModName;O:\repos.external\OpenNT\base\mvdm|wow32/wowtbl.c|4c053570af6e72b0159d0e1bc7c5e9859ef89d513781bbcd1e767ddaf7695960|180|GetModName"	"resolve physical zero-ledger1 binding before treating as a first-degree external function"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006551"	"MVDM-HOST-ZERO1-003031"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|830|WOW32NopAPI"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"830"	"WOW32NopAPI"	"externally-linkable"	"836"	"GetOrdinal"	"direct-named-call"	"zero-ledger1-binding-ambiguous"	"O:\repos.external\OpenNT\base\mvdm|vdmexts/wowprof.c|ba37908b211095f7d8785690485390c924217ee1b82757f046cae8f99be6b73d|130|GetOrdinal;O:\repos.external\OpenNT\base\mvdm|wow32/wowtbl.c|4c053570af6e72b0159d0e1bc7c5e9859ef89d513781bbcd1e767ddaf7695960|196|GetOrdinal"	"resolve physical zero-ledger1 binding before treating as a first-degree external function"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006552"	"MVDM-HOST-ZERO1-003034"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|953|W32Dispatch"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"953"	"W32Dispatch"	"externally-linkable"	"1058"	"GetVDMAddr"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006553"	"MVDM-HOST-ZERO1-003034"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|953|W32Dispatch"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"953"	"W32Dispatch"	"externally-linkable"	"1059"	"GetVDMAddr"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006554"	"MVDM-HOST-ZERO1-003034"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|953|W32Dispatch"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"953"	"W32Dispatch"	"externally-linkable"	"1066"	"GetExceptionCode"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006555"	"MVDM-HOST-ZERO1-003034"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|953|W32Dispatch"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"953"	"W32Dispatch"	"externally-linkable"	"1066"	"GetExceptionInformation"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006556"	"MVDM-HOST-ZERO1-003035"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|1080|W32FilterException"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1080"	"W32FilterException"	"externally-linkable"	"1100"	"IsW32WorkerException"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006557"	"MVDM-HOST-ZERO1-003035"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|1080|W32FilterException"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1080"	"W32FilterException"	"externally-linkable"	"1101"	"W32SetExceptionContext"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
"MVDM-HOST-ONE1-006558"	"MVDM-HOST-ZERO1-003035"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32.c|1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a|1080|W32FilterException"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1080"	"W32FilterException"	"externally-linkable"	"1106"	"IsW32WorkerException"	"direct-named-call"	"outside-zero-ledger1"	""	"one-degree source/disposition audit; do not inspect callee body in this export"	"derived only from the caller body identified by zero-ledger1; no symbol-only merging, provider selection, second-degree traversal, or historical one-ledger input"
