"edge_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"delimiter"	"include_spelling"	"textual_resolution"	"resolved_selected_path"	"resolved_selected_package"	"evidence"
"MVDM-INCLUDE-01630"	"MVDM-FILE-0491"	"softpc.new/base/ccpu386/movsx.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/movsx.c:24"
"MVDM-INCLUDE-01631"	"MVDM-FILE-0491"	"softpc.new/base/ccpu386/movsx.c"	"softpc.new"	"25"	"<"	"movsx.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/movsx.c:25"
"MVDM-INCLUDE-01632"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:13"
"MVDM-INCLUDE-01633"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:15"
"MVDM-INCLUDE-01634"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:16"
"MVDM-INCLUDE-01635"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:17"
"MVDM-INCLUDE-01636"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:18"
"MVDM-INCLUDE-01637"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:19"
"MVDM-INCLUDE-01638"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:20"
"MVDM-INCLUDE-01639"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:21"
"MVDM-INCLUDE-01640"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:22"
"MVDM-INCLUDE-01641"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:23"
"MVDM-INCLUDE-01642"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:24"
"MVDM-INCLUDE-01643"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"25"	"<"	"mul.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:25"
"MVDM-INCLUDE-01644"	"MVDM-FILE-0493"	"softpc.new/base/ccpu386/mul.c"	"softpc.new"	"26"	"<"	"c_mul64.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/mul.c:26"
"MVDM-INCLUDE-01645"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:13"
"MVDM-INCLUDE-01646"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:15"
"MVDM-INCLUDE-01647"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:16"
"MVDM-INCLUDE-01648"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:17"
"MVDM-INCLUDE-01649"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:18"
"MVDM-INCLUDE-01650"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:19"
"MVDM-INCLUDE-01651"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:20"
"MVDM-INCLUDE-01652"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:21"
"MVDM-INCLUDE-01653"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:22"
"MVDM-INCLUDE-01654"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:23"
"MVDM-INCLUDE-01655"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:24"
"MVDM-INCLUDE-01656"	"MVDM-FILE-0495"	"softpc.new/base/ccpu386/neg.c"	"softpc.new"	"25"	"<"	"neg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/neg.c:25"
"MVDM-INCLUDE-01657"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:13"
"MVDM-INCLUDE-01658"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:15"
"MVDM-INCLUDE-01659"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:16"
"MVDM-INCLUDE-01660"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:17"
"MVDM-INCLUDE-01661"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:18"
"MVDM-INCLUDE-01662"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:19"
"MVDM-INCLUDE-01663"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:20"
"MVDM-INCLUDE-01664"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:21"
"MVDM-INCLUDE-01665"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:22"
"MVDM-INCLUDE-01666"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:23"
"MVDM-INCLUDE-01667"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:24"
"MVDM-INCLUDE-01668"	"MVDM-FILE-0498"	"softpc.new/base/ccpu386/nop.c"	"softpc.new"	"25"	"<"	"nop.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/nop.c:25"
"MVDM-INCLUDE-01669"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:13"
"MVDM-INCLUDE-01670"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:15"
"MVDM-INCLUDE-01671"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:16"
"MVDM-INCLUDE-01672"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:17"
"MVDM-INCLUDE-01673"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:18"
"MVDM-INCLUDE-01674"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:19"
"MVDM-INCLUDE-01675"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:20"
"MVDM-INCLUDE-01676"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:21"
"MVDM-INCLUDE-01677"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:22"
"MVDM-INCLUDE-01678"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:23"
"MVDM-INCLUDE-01679"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:24"
"MVDM-INCLUDE-01680"	"MVDM-FILE-0500"	"softpc.new/base/ccpu386/not.c"	"softpc.new"	"25"	"<"	"not.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/not.c:25"
"MVDM-INCLUDE-01681"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"softpc.new"	"1"	""""	"insignia.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntstubs.c:1"
"MVDM-INCLUDE-01682"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"softpc.new"	"2"	""""	"host_def.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntstubs.c:2"
"MVDM-INCLUDE-01683"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"softpc.new"	"3"	""""	"evidgen.h"	"selected-mvdm-relative"	"softpc.new/base/ccpu386/evidgen.h"	"softpc.new"	"softpc.new/base/ccpu386/ntstubs.c:3"
"MVDM-INCLUDE-01684"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"softpc.new"	"5"	""""	"cpu4.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntstubs.c:5"
"MVDM-INCLUDE-01685"	"MVDM-FILE-0502"	"softpc.new/base/ccpu386/ntstubs.c"	"softpc.new"	"128"	""""	"sas.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntstubs.c:128"
"MVDM-INCLUDE-01686"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"1"	"<"	"windows.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:1"
"MVDM-INCLUDE-01687"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"2"	""""	"insignia.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:2"
"MVDM-INCLUDE-01688"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"3"	""""	"host_def.h"	"unresolved-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:3"
"MVDM-INCLUDE-01689"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"5"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:5"
"MVDM-INCLUDE-01690"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"6"	"<"	"stdlib.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:6"
"MVDM-INCLUDE-01691"	"MVDM-FILE-0503"	"softpc.new/base/ccpu386/ntthread.c"	"softpc.new"	"7"	"<"	"setjmp.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/ntthread.c:7"
"MVDM-INCLUDE-01692"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:13"
"MVDM-INCLUDE-01693"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:15"
"MVDM-INCLUDE-01694"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:16"
"MVDM-INCLUDE-01695"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:17"
"MVDM-INCLUDE-01696"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:18"
"MVDM-INCLUDE-01697"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:19"
"MVDM-INCLUDE-01698"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:20"
"MVDM-INCLUDE-01699"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:21"
"MVDM-INCLUDE-01700"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:22"
"MVDM-INCLUDE-01701"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:23"
"MVDM-INCLUDE-01702"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:24"
"MVDM-INCLUDE-01703"	"MVDM-FILE-0505"	"softpc.new/base/ccpu386/or.c"	"softpc.new"	"25"	"<"	"or.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/or.c:25"
"MVDM-INCLUDE-01704"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:13"
"MVDM-INCLUDE-01705"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:15"
"MVDM-INCLUDE-01706"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:16"
"MVDM-INCLUDE-01707"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:17"
"MVDM-INCLUDE-01708"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:18"
"MVDM-INCLUDE-01709"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:19"
"MVDM-INCLUDE-01710"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:20"
"MVDM-INCLUDE-01711"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:21"
"MVDM-INCLUDE-01712"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:22"
"MVDM-INCLUDE-01713"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:23"
"MVDM-INCLUDE-01714"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:24"
"MVDM-INCLUDE-01715"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"25"	"<"	"out.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:25"
"MVDM-INCLUDE-01716"	"MVDM-FILE-0507"	"softpc.new/base/ccpu386/out.c"	"softpc.new"	"26"	"<"	"ios.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/out.c:26"
"MVDM-INCLUDE-01717"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:13"
"MVDM-INCLUDE-01718"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:15"
"MVDM-INCLUDE-01719"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:16"
"MVDM-INCLUDE-01720"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:17"
"MVDM-INCLUDE-01721"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:18"
"MVDM-INCLUDE-01722"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:19"
"MVDM-INCLUDE-01723"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:20"
"MVDM-INCLUDE-01724"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:21"
"MVDM-INCLUDE-01725"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:22"
"MVDM-INCLUDE-01726"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:23"
"MVDM-INCLUDE-01727"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:24"
"MVDM-INCLUDE-01728"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"25"	"<"	"pop.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:25"
"MVDM-INCLUDE-01729"	"MVDM-FILE-0510"	"softpc.new/base/ccpu386/pop.c"	"softpc.new"	"26"	"<"	"mov.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/pop.c:26"
"MVDM-INCLUDE-01730"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:13"
"MVDM-INCLUDE-01731"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:15"
"MVDM-INCLUDE-01732"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:16"
"MVDM-INCLUDE-01733"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"17"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:17"
"MVDM-INCLUDE-01734"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"18"	"<"	"c_addr.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:18"
"MVDM-INCLUDE-01735"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"19"	"<"	"c_bsic.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:19"
"MVDM-INCLUDE-01736"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"20"	"<"	"c_prot.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:20"
"MVDM-INCLUDE-01737"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"21"	"<"	"c_seg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:21"
"MVDM-INCLUDE-01738"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"22"	"<"	"c_stack.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:22"
"MVDM-INCLUDE-01739"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"23"	"<"	"c_xcptn.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:23"
"MVDM-INCLUDE-01740"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"24"	"<"	"c_reg.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:24"
"MVDM-INCLUDE-01741"	"MVDM-FILE-0512"	"softpc.new/base/ccpu386/popa.c"	"softpc.new"	"25"	"<"	"popa.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popa.c:25"
"MVDM-INCLUDE-01742"	"MVDM-FILE-0514"	"softpc.new/base/ccpu386/popf.c"	"softpc.new"	"13"	"<"	"insignia.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popf.c:13"
"MVDM-INCLUDE-01743"	"MVDM-FILE-0514"	"softpc.new/base/ccpu386/popf.c"	"softpc.new"	"15"	"<"	"host_def.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popf.c:15"
"MVDM-INCLUDE-01744"	"MVDM-FILE-0514"	"softpc.new/base/ccpu386/popf.c"	"softpc.new"	"16"	"<"	"xt.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popf.c:16"
"MVDM-INCLUDE-01745"	"MVDM-FILE-0514"	"softpc.new/base/ccpu386/popf.c"	"softpc.new"	"18"	"<"	"c_main.h"	"toolchain-or-sdk-textual"	""	""	"softpc.new/base/ccpu386/popf.c:18"
